SOURCE,LOSS_ID,STATENAME,COMMNAME,COMMNO,PROPLOCATR,LASTLOSS,CITY,STATE,ZIPCODE,ZipClean,OCCUPANCY,POST_FIRM,ZONE,Floodplain,PROP_VALUE,BUILDING,CONTENTS,PROPLOSSES,PAID,AVERAGE,AS_OF_DT,DTLOSS01,LossDateClean,BuildPay,ContPay,DamagePCT,Valid_Value,SubDam,County Name
2018,19194,NEW JERSEY,"FAIRVIEW, BOROUGH OF",340034,6697,True,FAIRVIEW,NJ,07022,07022,OTHR-NONRES,N,AE,True,504180,7437.36,102387.35,5,109824.71,21964.94,01/31/2018,12/11/1992,1992-12-11,1544.1,13208.27,0.00306259669166,True,0,BERGEN COUNTY
2018,104554,NEW JERSEY,"HIGHLANDS, BOROUGH OF",345297,64820,True,HIGHLANDS,NJ,077321442,07732,SINGLE FMLY,N,A06,True,293832,92137.63,2153.0,5,94290.63,18858.13,01/31/2018,10/29/2012,2012-10-29,51730.34,0.0,0.176054139781,True,0,MONMOUTH COUNTY
2015,14671,NEW JERSEY,"LITTLE EGG HARBOR, TOWNSHIP OF",340380,5212,True,LITTLE EGG HARBOR TWP,NJ,08087,08087,1,N,A,True,157980,145504.49,19397.74,5,164902.23,32980.45,20151130,20121029,2012-10-29,106697.19,10000.0,0.675384162552,True,0,
2018,131094,NEW JERSEY,"STONE HARBOR, BOROUGH OF",345323,96568,True,STONE HARBOR,NJ,082471650,08247,SINGLE FMLY,N,A07,True,341599,104496.06,23354.83,5,127850.89,25570.18,01/31/2018,01/23/2016,2016-01-23,12338.38,0.0,0.0361194851273,True,0,CAPE MAY COUNTY
2018,104541,NEW JERSEY,"BEACH HAVEN, BOROUGH OF",345282,64792,True,BEACH HAVEN,NJ,080085311,08008,2-4 FAMILY,N,AE,True,392832,150736.23,5263.8,5,156000.03,31200.01,01/31/2018,01/24/2017,2017-01-24,33162.33,0.0,0.0844186064272,True,0,OCEAN COUNTY
2018,137734,NEW JERSEY,"CRANFORD, TOWNSHIP OF",345291,104538,True,CRANFORD,NJ,070160000,07016,SINGLE FMLY,N,AE,True,229093,215348.13,38606.3,5,253954.43,50790.89,01/31/2018,08/28/2011,2011-08-28,144309.47,17118.3,0.629916540444,True,0,UNION COUNTY
2018,138079,NEW JERSEY,"MANVILLE, BOROUGH OF",340437,104918,True,MANVILLE,NJ,088352466,08835,SINGLE FMLY,N,A08,True,116200,202716.7,37463.72,5,240180.42,48036.08,01/31/2018,08/28/2011,2011-08-28,56185.05,6365.04,0.483520223752,True,0,SOMERSET COUNTY
2015,104744,NEW JERSEY,"SEA ISLE CITY, CITY OF",345318,65095,True,SEA ISLE CITY,NJ,082432225,08243,1,N,A,True,141506,68784.16,12499.73,5,81283.89,16256.78,20151130,20091114,2009-11-14,29209.15,837.35,0.206416335703,True,0,
2018,139806,NEW JERSEY,"LODI, BOROUGH OF",340047,106425,True,LODI,NJ,076442120,07644,2-4 FAMILY,N,AE,True,269481,68099.36,2537.0,5,70636.36,14127.27,01/31/2018,08/28/2011,2011-08-28,27954.26,0.0,0.103733695511,True,0,BERGEN COUNTY
2018,139811,NEW JERSEY,"LODI, BOROUGH OF",340047,106426,True,LODI,NJ,076441810,07644,SINGLE FMLY,N,AE,True,299307,56539.42,3848.0,5,60387.42,12077.48,01/31/2018,08/28/2011,2011-08-28,19304.28,0.0,0.0644965871162,True,0,BERGEN COUNTY
2018,12761,NEW JERSEY,"VENTNOR CITY, CITY OF",345326,4452,True,VENTNOR CITY,NJ,084061550,08406,SINGLE FMLY,N,A08,True,188974,191067.12,3596.35,5,194663.47,38932.69,01/31/2018,10/29/2012,2012-10-29,130867.16,0.0,0.692514102469,True,0,ATLANTIC COUNTY
2018,12751,NEW JERSEY,"WEST WILDWOOD, BOROUGH OF",345328,4438,True,WEST WILDWOOD,NJ,08260,08260,SINGLE FMLY,N,AE,True,63240,41959.14,20790.0,5,62749.14,12549.83,01/31/2018,01/28/1998,1998-01-28,12914.93,6800.0,0.204220904491,True,0,CAPE MAY COUNTY
2018,137609,NEW JERSEY,"MIDDLESEX, BOROUGH OF",345305,104406,True,MIDDLESEX,NJ,088461415,08846,SINGLE FMLY,N,AE,True,198089,54330.98,4213.06,5,58544.04,11708.81,01/31/2018,08/28/2011,2011-08-28,21033.83,916.79,0.106183735594,True,0,MIDDLESEX COUNTY
2018,135108,NEW JERSEY,"PISCATAWAY, TOWNSHIP OF",340274,100805,True,PISCATAWAY,NJ,088540000,08854,SINGLE FMLY,N,A,True,403792,69127.62,26257.81,5,95385.43,19077.09,01/31/2018,08/28/2011,2011-08-28,10568.31,0.0,0.0261726582003,True,0,MIDDLESEX COUNTY
2018,137392,NEW JERSEY,"SOUTH PLAINFIELD, BOROUGH OF",340279,104120,True,SOUTH PLAINFIELD,NJ,070802740,07080,2-4 FAMILY,N,A05,True,193481,51460.78,0.0,5,51460.78,10292.16,01/31/2018,05/06/2014,2014-05-06,2034.31,0.0,0.0105142623824,True,0,MIDDLESEX COUNTY
2018,139843,NEW JERSEY,"LITTLE FALLS, TOWNSHIP OF",340401,106434,True,LITTLE FALLS,NJ,074241247,07424,SINGLE FMLY,N,A06,True,276878,101492.17,4168.0,5,105660.17,21132.03,01/31/2018,03/14/2010,2010-03-14,23693.63,0.0,0.0855742601435,True,0,PASSAIC COUNTY
2018,104501,NEW JERSEY,"WILDWOOD, CITY OF",345329,64770,True,WILDWOOD,NJ,082602431,08260,SINGLE FMLY,N,AE,True,165092,45729.41,8599.15,5,54328.56,10865.71,01/31/2018,01/23/2016,2016-01-23,15458.35,0.0,0.093634761224,True,0,CAPE MAY COUNTY
2015,12701,NEW JERSEY,"SEA BRIGHT, BOROUGH OF",345317,4407,True,SEA BRIGHT,NJ,077602202,07760,1,N,A,True,165175,147749.05,6458.11,5,154207.16,30841.43,20151130,20121029,2012-10-29,70061.65,5300.0,0.424166187377,True,0,
2018,12631,NEW JERSEY,"OCEAN CITY, CITY OF",345310,4372,True,OCEAN CITY,NJ,08226,08226,SINGLE FMLY,N,A07,True,57512,89649.28,11000.0,5,100649.28,20129.86,01/31/2018,10/29/2012,2012-10-29,60500.0,11000.0,1.05195437474,False,0,CAPE MAY COUNTY
2018,28054,NEW JERSEY,"NORTH WILDWOOD, CITY OF",345308,9592,True,WILDWOOD,NJ,082600000,08260,NON RESIDNT,N,A07,True,205075,33937.61,17186.76,5,51124.37,10224.87,01/31/2018,02/05/1998,1998-02-05,7215.48,5674.28,0.0351845910033,True,0,CAPE MAY COUNTY
2018,135118,NEW JERSEY,"CRANFORD, TOWNSHIP OF",345291,100817,True,CRANFORD,NJ,070161817,07016,SINGLE FMLY,N,AE,True,306560,124490.17,6368.16,5,130858.33,26171.67,01/31/2018,08/28/2011,2011-08-28,93751.08,5848.9,0.305816414405,True,0,UNION COUNTY
2015,12607,NEW JERSEY,"WILDWOOD, CITY OF",345329,4358,True,WILDWOOD,NJ,082600000,08260,1,N,A,True,118872,51627.11,12319.36,5,63946.47,12789.29,20151130,20091114,2009-11-14,19173.25,4016.12,0.161293239787,True,0,
2018,104860,NEW JERSEY,"ATLANTIC CITY, CITY OF",345278,65380,True,ATLANTIC CITY,NJ,084012747,08401,SINGLE FMLY,N,A08,True,196536,78222.49,25146.25,5,103368.74,20673.75,01/31/2018,01/23/2016,2016-01-23,22908.62,6900.0,0.116561953026,True,0,ATLANTIC COUNTY
2018,12578,NEW JERSEY,"OCEAN CITY, CITY OF",345310,4334,True,OCEAN CITY,NJ,082264037,08226,SINGLE FMLY,Y,A07,True,185500,47707.14,27577.48,5,75284.62,15056.92,01/31/2018,10/29/2012,2012-10-29,15168.74,3372.48,0.0817721832884,True,0,CAPE MAY COUNTY
2018,116282,NEW JERSEY,"BAY HEAD, BOROUGH OF",345281,76858,True,BAY HEAD,NJ,087424722,08742,SINGLE FMLY,N,A05,True,455627,240053.22,44248.0,5,284301.22,56860.24,01/31/2018,10/29/2012,2012-10-29,207061.71,37100.0,0.454454433122,True,0,OCEAN COUNTY
2015,126040,NEW JERSEY,"MARGATE CITY, CITY OF",345304,89832,True,MARGATE,NJ,084020000,08402,1,N,A,True,311250,205391.31,4584.39,5,209975.7,41995.14,20151130,20121030,2012-10-30,163541.34,0.0,0.525434024096,True,0,
2018,139724,NEW JERSEY,"SOMERVILLE, BOROUGH OF",340444,106378,True,SOMERVILLE,NJ,088763206,08876,NON RESIDNT,N,A08,True,675000,460769.13,500000.0,5,960769.13,192153.83,01/31/2018,08/28/2011,2011-08-28,225002.96,0.0,0.333337718519,True,0,SOMERSET COUNTY
2018,137614,NEW JERSEY,"BOUND BROOK, BOROUGH OF",340430,104407,True,BOUND BROOK,NJ,088051962,08805,SINGLE FMLY,N,A10,True,181537,71693.28,18436.87,5,90130.15,18026.03,01/31/2018,08/28/2011,2011-08-28,7424.03,0.0,0.0408954097512,True,0,SOMERSET COUNTY
2015,135017,NEW JERSEY,"MANVILLE, BOROUGH OF",340437,100743,True,MANVILLE,NJ,088352231,08835,1,N,A,True,189908,89120.25,32219.5,5,121339.75,24267.95,20151130,20110828,2011-08-28,49663.97,26900.0,0.261515944563,True,0,
2018,137667,NEW JERSEY,"MAPLEWOOD, TOWNSHIP OF",340186,104456,True,MAPLEWOOD,NJ,070400000,07040,OTHR-NONRES,N,B,False,2021329,309439.07,240684.96,5,550124.03,110024.81,01/31/2018,08/28/2011,2011-08-28,73787.72,83796.38,0.0365045571503,True,0,ESSEX COUNTY
2015,137662,NEW JERSEY,"CRANFORD, TOWNSHIP OF",345291,104455,True,CRANFORD,NJ,070161831,07016,1,N,A,True,241085,311034.03,61903.11,5,372937.14,74587.43,20151130,20110828,2011-08-28,96573.67,21734.78,0.400579339237,True,0,
2018,135022,NEW JERSEY,"BOUND BROOK, BOROUGH OF",340430,100773,True,BOUND BROOK,NJ,088050000,08805,SINGLE FMLY,N,AE,True,160225,87624.63,6821.9,5,94446.53,18889.31,01/31/2018,08/28/2011,2011-08-28,15132.28,0.0,0.0944439382119,True,0,SOMERSET COUNTY
2018,119398,NEW JERSEY,"BRANCHBURG, TOWNSHIP OF",340431,81171,True,SOMERVILLE,NJ,088763344,08876,SINGLE FMLY,N,A,True,405666,191079.69,18260.0,5,209339.69,41867.94,01/31/2018,08/29/2011,2011-08-29,80100.61,0.0,0.197454580862,True,0,SOMERSET COUNTY
2018,14928,NEW JERSEY,"RUMSON, BOROUGH OF",345316,5322,True,RUMSON,NJ,077602001,07760,SINGLE FMLY,Y,A08,True,1185961,362026.38,71028.24,5,433054.62,86610.92,01/31/2018,10/29/2012,2012-10-29,183952.0,40263.46,0.155107967294,True,0,MONMOUTH COUNTY
2018,135030,NEW JERSEY,"BOUND BROOK, BOROUGH OF",340430,100775,True,BOUND BROOK,NJ,088051816,08805,2-4 FAMILY,N,AE,True,253102,65537.76,0.0,5,65537.76,13107.55,01/31/2018,08/28/2011,2011-08-28,6690.08,0.0,0.0264323474331,True,0,SOMERSET COUNTY
2018,135035,NEW JERSEY,"BOUND BROOK, BOROUGH OF",340430,100776,True,BOUND BROOK,NJ,088051964,08805,OTHR-NONRES,N,AE,True,219860,144005.19,0.0,5,144005.19,28801.04,01/31/2018,08/28/2011,2011-08-28,35734.58,0.0,0.162533339398,True,0,SOMERSET COUNTY
2018,135063,NEW JERSEY,"MIDDLESEX, BOROUGH OF",345305,100795,True,MIDDLESEX,NJ,088461543,08846,2-4 FAMILY,N,AE,True,331998,55919.58,0.0,5,55919.58,11183.92,01/31/2018,08/27/2011,2011-08-27,17502.43,0.0,0.0527184802318,True,0,MIDDLESEX COUNTY
2018,135040,NEW JERSEY,"PENNS GROVE, BOROUGH OF",340419,100777,True,PENNS GROVE,NJ,080690000,08069,OTHR-NONRES,N,AE,True,1083562,178772.98,94251.94,5,273024.92,54604.98,01/31/2018,12/21/2012,2012-12-21,9736.21,0.0,0.0089853741641,True,0,SALEM COUNTY
2018,139760,NEW JERSEY,"DENVILLE, TOWNSHIP OF",345292,106396,True,DENVILLE,NJ,078342841,07834,SINGLE FMLY,N,A07,True,154927,89918.76,13543.79,5,103462.55,20692.51,01/31/2018,08/28/2011,2011-08-28,56123.96,13543.79,0.362260677609,True,0,MORRIS COUNTY
2018,116421,NEW JERSEY,"WASHINGTON, TOWNSHIP OF",340496,76990,True,WASHINGTON,NJ,07882,07882,SINGLE FMLY,Y,X,False,140400,43339.36,14696.71,5,58036.07,11607.21,01/31/2018,09/16/1999,1999-09-16,10408.49,3506.05,0.0741345441595,True,0,WARREN COUNTY
2018,139765,NEW JERSEY,"DENVILLE, TOWNSHIP OF",345292,106398,True,DENVILLE,NJ,078342145,07834,SINGLE FMLY,N,AE,True,190860,149194.05,15514.01,5,164708.06,32941.61,01/31/2018,08/28/2011,2011-08-28,68103.19,12649.45,0.356822749659,True,0,MORRIS COUNTY
2018,104506,NEW JERSEY,"WILDWOOD, CITY OF",345329,64771,True,WILDWOOD,NJ,082602436,08260,SINGLE FMLY,N,A07,True,324468,128524.16,13964.28,5,142488.44,28497.69,01/31/2018,01/23/2016,2016-01-23,55623.2,6335.44,0.171428923653,True,0,CAPE MAY COUNTY
2018,12813,NEW JERSEY,"LONGPORT, BOROUGH OF",345302,4476,True,LONGPORT,NJ,084030000,08403,SINGLE FMLY,N,AE,True,407213,72891.19,31559.26,5,104450.45,20890.09,01/31/2018,10/29/2012,2012-10-29,49566.75,11593.86,0.121721924398,True,0,ATLANTIC COUNTY
2018,15292,NEW JERSEY,"LACEY, TOWNSHIP OF",340376,5452,True,FORKED RIVER,NJ,087314734,08731,SINGLE FMLY,N,A05,True,100800,51700.42,12739.18,5,64439.6,12887.92,01/31/2018,10/13/2005,2005-10-13,20131.17,10500.0,0.199713988095,True,0,OCEAN COUNTY
2018,139612,NEW JERSEY,"BOUND BROOK, BOROUGH OF",340430,106300,True,BOUND BROOK,NJ,088051924,08805,NON RESIDNT,N,AE,True,302645,149398.98,3921.5,5,153320.48,30664.1,01/31/2018,08/28/2011,2011-08-28,18248.53,3921.5,0.0602968164021,True,0,SOMERSET COUNTY
2018,138084,NEW JERSEY,"BOUND BROOK, BOROUGH OF",340430,104920,True,BOUND BROOK,NJ,088052028,08805,NON RESIDNT,N,AE,True,0,267218.12,507714.79,5,774932.91,154986.58,01/31/2018,08/28/2011,2011-08-28,69763.98,146995.86,0.0,False,0,SOMERSET COUNTY
2018,12512,NEW JERSEY,"OCEAN CITY, CITY OF",345310,4298,True,OCEAN CITY,NJ,082261828,08226,SINGLE FMLY,N,A07,True,128407,70856.8,5561.27,5,76418.07,15283.61,01/31/2018,10/30/2012,2012-10-30,37436.88,0.0,0.291548591588,True,0,CAPE MAY COUNTY
2018,129650,NEW JERSEY,"NORTH WILDWOOD, CITY OF",345308,94261,True,NORTH WILDWOOD,NJ,082602878,08260,2-4 FAMILY,N,A07,True,222500,85681.32,0.0,5,85681.32,17136.26,01/31/2018,01/23/2016,2016-01-23,25187.6,0.0,0.113202696629,True,0,CAPE MAY COUNTY
2018,129566,NEW JERSEY,"STONE HARBOR, BOROUGH OF",345323,94125,True,STONE HARBOR,NJ,082471404,08247,BUSI-NONRES,N,A07,True,450103,346664.76,57315.69,5,403980.45,80796.09,01/31/2018,01/23/2016,2016-01-23,76879.07,57315.69,0.170803282804,True,0,CAPE MAY COUNTY
2018,14790,NEW JERSEY,"BEACH HAVEN, BOROUGH OF",345282,5239,True,BEACH HAVEN,NJ,080080000,08008,OTHR-NONRES,N,A06,True,425030,159155.85,8003.72,5,167159.57,33431.91,01/31/2018,02/05/1998,1998-02-05,14443.6,0.0,0.0339825424088,True,0,OCEAN COUNTY
2018,104679,NEW JERSEY,"SEA BRIGHT, BOROUGH OF",345317,65048,True,SEA BRIGHT,NJ,077602112,07760,NON RESIDNT,N,A07,True,698849,226808.05,27692.28,5,254500.33,50900.07,01/31/2018,10/30/2012,2012-10-30,87333.54,0.0,0.124967682575,True,0,MONMOUTH COUNTY
2015,13841,NEW JERSEY,"MANASQUAN, BOROUGH OF",345303,4877,True,MANASQUAN,NJ,087363229,08736,1,N,A,True,170433,108452.46,7021.67,5,115474.13,23094.83,20151130,20121029,2012-10-29,39199.38,0.0,0.229998767844,True,0,
2018,13865,NEW JERSEY,"ATLANTIC CITY, CITY OF",345278,4880,True,ATLANTIC CITY,NJ,084013445,08401,2-4 FAMILY,N,A08,True,108751,105017.17,0.0,5,105017.17,21003.43,01/31/2018,10/29/2012,2012-10-29,65397.02,0.0,0.601346378424,True,0,ATLANTIC COUNTY
2018,119335,NEW JERSEY,"HARMONY, TOWNSHIP OF",340485,81123,True,PHILLIPSBURG,NJ,088650000,08865,SINGLE FMLY,N,A22,True,222495,174761.87,46409.53,5,221171.4,44234.28,01/31/2018,06/28/2006,2006-06-28,56400.0,12800.0,0.253488842446,True,0,WARREN COUNTY
2018,14795,NEW JERSEY,"BEACH HAVEN, BOROUGH OF",345282,5241,True,BEACH HAVEN,NJ,080080000,08008,OTHR-NONRES,N,AE,True,417562,198291.23,0.0,5,198291.23,39658.25,01/31/2018,10/29/2012,2012-10-29,162500.0,0.0,0.389163764902,True,0,OCEAN COUNTY
2018,104776,NEW JERSEY,"STONE HARBOR, BOROUGH OF",345323,65172,True,STONE HARBOR,NJ,082471929,08247,NON RESIDNT,N,A07,True,0,109124.38,128717.47,5,237841.85,47568.37,01/31/2018,01/23/2016,2016-01-23,0.0,17180.99,0.0,True,0,CAPE MAY COUNTY
2018,139404,NEW JERSEY,"POMPTON LAKES, BORO OF",345528,106252,True,POMPTON LAKES,NJ,074421615,07442,SINGLE FMLY,N,AE,True,202370,140421.12,15378.34,5,155799.46,31159.89,01/31/2018,08/28/2011,2011-08-28,51033.03,11549.34,0.252176854277,True,0,PASSAIC COUNTY
2018,14812,NEW JERSEY,"UPPER, TOWNSHIP OF",340159,5247,True,STRATHMERE,NJ,08248,08248,SINGLE FMLY,Y,AE,True,253171,61087.77,11941.2,5,73028.97,14605.79,01/31/2018,10/29/2012,2012-10-29,35930.28,4016.15,0.141920994111,True,0,CAPE MAY COUNTY
2018,124015,NEW JERSEY,"AVALON, BOROUGH OF",345279,87761,True,AVALON,NJ,082021672,08202,OTHR-NONRES,N,A06,True,1273208,757046.61,198493.56,5,955540.17,191108.03,01/31/2018,01/23/2016,2016-01-23,259870.39,70928.56,0.204106783809,True,0,CAPE MAY COUNTY
2018,108988,NEW JERSEY,"WEST WILDWOOD, BOROUGH OF",345328,70144,True,WEST WILDWOOD,NJ,082602242,08260,SINGLE FMLY,N,A06,True,380315,203606.23,35703.97,5,239310.2,47862.04,01/31/2018,01/24/2016,2016-01-24,83373.89,7372.41,0.219223249149,True,0,CAPE MAY COUNTY
2015,13412,NEW JERSEY,"AVALON, BOROUGH OF",345279,4676,True,AVALON,NJ,082022419,08202,1,Y,A,True,213750,102047.42,10741.0,5,112788.42,22557.68,20151130,19940303,1994-03-03,2531.05,0.0,0.0118411695906,True,0,
2018,19172,NEW JERSEY,"SEA ISLE CITY, CITY OF",345318,6692,True,SEA ISLE CITY,NJ,082430000,08243,2-4 FAMILY,Y,AE,True,338683,56657.42,0.0,5,56657.42,11331.48,01/31/2018,10/29/2012,2012-10-29,32694.05,0.0,0.0965328935908,True,0,CAPE MAY COUNTY
2018,135518,NEW JERSEY,"BOUND BROOK, BOROUGH OF",340430,101396,True,BOUND BROOK,NJ,088050000,08805,2-4 FAMILY,N,AO,True,195164,171455.02,0.0,5,171455.02,34291.0,01/31/2018,08/29/2011,2011-08-29,18154.33,0.0,0.0930208952471,True,0,SOMERSET COUNTY
2018,138290,NEW JERSEY,"PATERSON, CITY OF",340404,105134,True,PATERSON,NJ,075110000,07511,NON RESIDNT,N,A09,True,0,325892.12,1215191.19,5,1541083.31,308216.66,01/31/2018,03/14/2010,2010-03-14,0.0,249381.15,0.0,True,0,PASSAIC COUNTY
2018,138421,NEW JERSEY,"BOUND BROOK, BOROUGH OF",340430,105303,True,BOUND BROOK,NJ,088051914,08805,2-4 FAMILY,N,AE,True,278630,107148.03,1409.52,5,108557.55,21711.51,01/31/2018,08/29/2011,2011-08-29,11901.88,0.0,0.0427157161828,True,0,SOMERSET COUNTY
2015,104764,NEW JERSEY,"SPRING LAKE, BOROUGH OF",340329,65161,True,SPRING LAKE,NJ,077621026,07762,1,N,A,True,239200,179065.17,11816.34,5,190881.51,38176.3,20151130,20121030,2012-10-30,64182.59,6967.75,0.268321864548,True,0,
2018,104669,NEW JERSEY,"BRIGANTINE, CITY OF",345286,64984,True,BRIGANTINE,NJ,082033011,08203,OTHR-NONRES,N,A08,True,176088,182046.98,2400.0,5,184446.98,36889.4,01/31/2018,10/29/2012,2012-10-29,159271.74,0.0,0.904500817773,True,0,ATLANTIC COUNTY
2015,108354,NEW JERSEY,"WILDWOOD, CITY OF",345329,69583,True,WILDWOOD,NJ,082602458,08260,1,N,A,True,81802,54825.05,7702.63,5,62527.68,12505.54,20151130,20121029,2012-10-29,21130.99,3307.38,0.258318745263,True,0,
2018,105094,NEW JERSEY,"RUMSON, BOROUGH OF",345316,65683,True,RUMSON,NJ,07760,07760,SINGLE FMLY,N,AE,True,277189,266659.53,66496.75,5,333156.28,66631.26,01/31/2018,10/29/2012,2012-10-29,202429.93,60436.54,0.730295682729,True,0,MONMOUTH COUNTY
2018,139339,NEW JERSEY,"POMPTON LAKES, BORO OF",345528,106237,True,POMPTON LAKES,NJ,074421602,07442,SINGLE FMLY,N,A13,True,218279,61654.44,1887.26,5,63541.7,12708.34,01/31/2018,08/29/2011,2011-08-29,31205.24,190.26,0.142960339749,True,0,PASSAIC COUNTY
2018,104749,NEW JERSEY,"SEA ISLE CITY, CITY OF",345318,65096,True,SEA ISLE CITY,NJ,082431475,08243,2-4 FAMILY,N,AE,True,470777,85165.51,12861.36,5,98026.87,19605.37,01/31/2018,01/23/2016,2016-01-23,12504.32,3277.38,0.0265610257086,True,0,CAPE MAY COUNTY
2018,105084,NEW JERSEY,"RIDGEFIELD PARK, VILLAGE OF",340066,65658,True,RIDGEFIELD PARK,NJ,076600000,07660,OTHR-NONRES,N,A04,True,531366,135258.89,9745.81,5,145004.7,29000.94,01/31/2018,10/31/2012,2012-10-31,73219.37,0.0,0.137794608613,True,0,BERGEN COUNTY
2018,14756,NEW JERSEY,"TOTOWA, BOROUGH OF",340408,5229,True,TOTOWA,NJ,075122739,07512,OTHR-NONRES,N,A08,True,3028304,98664.91,0.0,5,98664.91,19732.98,01/31/2018,08/08/2007,2007-08-08,44933.38,0.0,0.0148378036023,True,0,PASSAIC COUNTY
2018,139350,NEW JERSEY,"POMPTON LAKES, BORO OF",345528,106240,True,POMPTON LAKES,NJ,074420000,07442,SINGLE FMLY,N,A,True,150960,99697.44,33870.0,5,133567.44,26713.49,01/31/2018,08/28/2011,2011-08-28,38514.32,20000.0,0.255129305776,True,0,PASSAIC COUNTY
2018,138767,NEW JERSEY,"WAYNE, TOWNSHIP OF",345327,106097,True,WAYNE,NJ,074706780,07470,SINGLE FMLY,N,AE,True,159951,198016.7,15800.0,5,213816.7,42763.34,01/31/2018,08/28/2011,2011-08-28,58548.88,0.0,0.366042600546,True,0,PASSAIC COUNTY
2018,138744,NEW JERSEY,"WAYNE, TOWNSHIP OF",345327,106093,True,WAYNE,NJ,074705816,07470,SINGLE FMLY,N,AE,True,260134,97546.83,57174.28,5,154721.11,30944.22,01/31/2018,08/28/2011,2011-08-28,64900.0,32300.0,0.249486802955,True,0,PASSAIC COUNTY
2015,118604,NEW JERSEY,"MANVILLE, BOROUGH OF",340437,80131,True,MANVILLE,NJ,088352229,08835,1,N,A,True,247860,147914.47,948.0,5,148862.47,29772.49,20151130,20110827,2011-08-27,75808.16,0.0,0.305850722182,True,0,
2018,138739,NEW JERSEY,"WAYNE, TOWNSHIP OF",345327,106091,True,WAYNE,NJ,074708118,07470,SINGLE FMLY,N,A15,True,213926,72572.55,14416.2,5,86988.75,17397.75,01/31/2018,08/28/2011,2011-08-28,34975.06,12690.2,0.16349139422,True,0,PASSAIC COUNTY
2018,104699,NEW JERSEY,"SEA ISLE CITY, CITY OF",345318,65057,True,SEA ISLE CITY,NJ,082431978,08243,OTHR-NONRES,N,A08,True,902671,258795.94,0.0,5,258795.94,51759.19,01/31/2018,01/23/2016,2016-01-23,85182.23,0.0,0.0943668623452,True,0,CAPE MAY COUNTY
2018,104688,NEW JERSEY,"SEA BRIGHT, BOROUGH OF",345317,65054,True,SEA BRIGHT,NJ,077602121,07760,SINGLE FMLY,N,A07,True,101300,320865.67,57935.4,5,378801.07,75760.21,01/31/2018,10/29/2012,2012-10-29,168763.41,33646.28,1.66597640671,False,0,MONMOUTH COUNTY
2018,105070,NEW JERSEY,"MONMOUTH BEACH, BOROUGH OF",340315,65617,True,MONMOUTH BEACH,NJ,077501221,07750,SINGLE FMLY,N,A08,True,337175,184726.1,72077.06,5,256803.16,51360.63,01/31/2018,10/29/2012,2012-10-29,115212.97,16902.63,0.341700808186,True,0,MONMOUTH COUNTY
2018,138830,NEW JERSEY,"WAYNE, TOWNSHIP OF",345327,106111,True,WAYNE,NJ,074700000,07470,SINGLE FMLY,N,A15,True,158438,79201.17,32700.02,5,111901.19,22380.24,01/31/2018,04/15/2007,2007-04-15,15876.59,10895.5,0.100206957927,True,0,PASSAIC COUNTY
2018,138439,NEW JERSEY,"RAHWAY, CITY OF",345314,105332,True,RAHWAY,NJ,070653303,07065,SINGLE FMLY,N,A06,True,229701,91212.5,0.0,5,91212.5,18242.5,01/31/2018,08/28/2011,2011-08-28,33038.26,0.0,0.143831589762,True,0,UNION COUNTY
2018,138434,NEW JERSEY,"BOUND BROOK, BOROUGH OF",340430,105325,True,BOUND BROOK,NJ,088051985,08805,OTHR-NONRES,N,AE,True,556023,253001.35,0.0,5,253001.35,50600.27,01/31/2018,08/27/2011,2011-08-27,63600.0,0.0,0.114383757506,True,0,SOMERSET COUNTY
2018,104790,NEW JERSEY,"OCEAN CITY, CITY OF",345310,65198,True,OCEAN CITY,NJ,08226,08226,SINGLE FMLY,N,A07,True,300899,47810.78,12613.13,5,60423.91,12084.78,01/31/2018,01/30/2016,2016-01-30,7705.0,100.0,0.025606598892,True,0,CAPE MAY COUNTY
2018,14029,NEW JERSEY,"OCEAN CITY, CITY OF",345310,4944,True,OCEAN CITY,NJ,082262906,08226,SINGLE FMLY,Y,A07,True,368006,79207.31,0.0,5,79207.31,15841.46,01/31/2018,10/29/2012,2012-10-29,7613.33,0.0,0.0206880594338,True,0,CAPE MAY COUNTY
2018,22972,NEW JERSEY,"WILDWOOD, CITY OF",345329,7977,True,WILDWOOD,NJ,08260,08260,2-4 FAMILY,N,AE,True,25750,51594.92,5334.58,5,56929.5,11385.9,01/31/2018,01/28/1998,1998-01-28,9125.55,4939.58,0.354390291262,True,0,CAPE MAY COUNTY
2018,109429,NEW JERSEY,"WILDWOOD, CITY OF",345329,70514,True,WILDWOOD,NJ,082602444,08260,SINGLE FMLY,N,AE,True,120732,99604.16,31620.81,5,131224.97,26244.99,01/31/2018,01/23/2016,2016-01-23,29875.1,12900.0,0.247449723354,True,0,CAPE MAY COUNTY
2018,127957,NEW JERSEY,"LONGPORT, BOROUGH OF",345302,92145,True,LONGPORT,NJ,084031038,08403,SINGLE FMLY,Y,A08,True,772155,279339.08,30211.62,5,309550.7,61910.14,01/31/2018,10/30/2012,2012-10-30,250000.0,30211.62,0.323769191419,True,0,ATLANTIC COUNTY
2015,13049,NEW JERSEY,"MARGATE CITY, CITY OF",345304,4560,True,MARGATE,NJ,084021151,08402,4,N,A,True,80400,51625.64,11327.05,5,62952.69,12590.54,20151130,19940302,1994-03-02,2291.87,0.0,0.0285058457711,True,0,
